,Churn,Tenure,CityTier,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,OrderCount,DaySinceLastOrder,CashbackAmount,PreferredLoginDevice_Computer,PreferredLoginDevice_Mobile Phone,PreferredPaymentMode_Credit Card,PreferredPaymentMode_Debit Card,PreferredPaymentMode_E wallet,Gender_Female,Gender_Male,PreferedOrderCat_Fashion,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Mobile Phone,MaritalStatus_Married,MaritalStatus_Single,CouponPerOrder
2670,1,10,1,22,2,5,5,2,1,23,3,0,123,1,0,0,0,0,0,1,0,0,1,1,0,0.0
2673,0,14,3,14,2,3,4,6,0,21,1,4,144,0,1,0,0,1,1,0,0,1,0,1,0,0.0
2674,0,15,1,12,2,3,5,10,0,13,3,7,233,0,1,1,0,0,0,1,1,0,0,1,0,1.6666666666666667
2675,0,4,3,16,2,3,1,3,1,11,1,4,166,0,1,1,0,0,1,0,0,1,0,1,0,1.0
2677,0,4,1,10,3,1,3,9,0,12,2,2,140,0,1,1,0,0,1,0,0,0,1,1,0,0.5
2679,0,18,1,7,2,3,3,5,0,12,1,3,154,1,0,1,0,0,0,1,0,1,0,0,1,0.0
2681,0,1,3,7,2,4,1,2,1,12,1,7,168,1,0,0,1,0,0,1,0,1,0,1,0,1.0
2682,1,0,3,30,2,1,5,2,0,17,1,0,111,1,0,0,0,0,0,1,0,0,1,0,1,0.0
2684,0,10,1,8,2,3,4,2,0,11,1,2,122,0,1,0,0,0,0,1,0,0,1,1,0,0.0
2686,1,0,3,19,2,3,3,4,1,11,2,2,199,0,1,0,0,1,1,0,0,1,0,0,1,0.0
2689,0,12,1,15,2,3,5,2,0,25,7,9,152,0,1,1,0,0,0,1,0,1,0,1,0,0.0
2691,0,60,3,27,3,3,1,5,1,13,1,0,279,0,1,0,1,0,1,0,0,0,0,1,0,1.0
2693,0,11,1,15,3,3,1,3,0,19,1,3,148,0,1,0,1,0,0,1,0,0,1,1,0,0.0
2695,0,15,3,18,3,3,1,4,1,12,1,0,151,0,1,0,0,1,0,1,0,1,0,1,0,1.0
2697,0,8,3,24,3,3,5,1,0,16,1,4,156,0,1,1,0,0,0,1,0,1,0,1,0,1.0
2699,0,4,1,9,2,3,5,2,1,13,2,3,131,1,0,1,0,0,0,1,0,0,1,1,0,1.0
2701,0,7,3,7,2,3,1,2,0,21,2,1,199,0,1,0,0,1,0,1,1,0,0,0,1,1.0
2702,0,7,3,19,2,3,3,2,0,18,1,1,186,0,1,1,0,0,0,1,1,0,0,1,0,0.0
2703,0,0,1,7,2,3,5,1,0,13,7,6,129,0,1,1,0,0,0,1,0,0,1,0,1,1.0
2704,0,2,1,7,2,3,5,1,0,12,1,2,154,0,1,0,1,0,0,1,0,1,0,1,0,0.0
2706,0,4,1,7,2,5,5,2,0,21,8,7,150,1,0,0,1,0,0,1,0,1,0,1,0,0.75
2707,1,0,1,15,2,4,1,6,0,12,1,3,124,0,1,0,0,0,0,1,0,0,1,1,0,1.0
2708,0,11,3,7,2,4,5,5,0,14,1,0,129,0,1,0,1,0,0,1,0,0,1,0,1,1.0
2710,0,0,3,15,2,3,1,2,0,14,1,7,141,0,1,0,0,1,0,1,0,1,0,0,1,1.0
2711,0,5,1,11,2,4,1,9,0,24,1,0,197,0,1,0,1,0,0,1,0,1,0,0,1,1.0
2713,1,16,3,30,3,3,5,7,1,13,2,2,204,0,1,0,1,0,0,1,1,0,0,0,1,0.0
2714,0,27,1,15,2,3,3,4,0,11,2,3,129,0,1,0,1,0,1,0,0,1,0,1,0,0.5
2715,0,6,1,13,2,3,3,2,0,20,2,8,160,1,0,0,1,0,0,1,0,1,0,1,0,0.0
2717,0,11,2,7,2,3,4,1,1,11,1,2,130,1,0,0,0,0,0,1,0,0,1,1,0,0.0
2719,0,4,1,8,2,5,1,2,1,11,1,0,111,0,1,1,0,0,1,0,0,0,1,1,0,0.0
2721,0,15,1,29,2,4,3,2,0,12,3,7,143,1,0,0,1,0,0,1,0,1,0,0,1,1.0
2724,0,0,1,7,2,4,3,2,0,12,1,2,146,0,1,0,1,0,0,1,0,1,0,0,1,1.0
2726,0,13,1,17,3,3,3,2,0,11,9,4,163,1,0,0,0,0,1,0,0,1,0,1,0,0.7777777777777778
2729,0,3,1,7,3,3,4,2,0,13,1,7,137,0,1,1,0,0,0,1,0,0,1,1,0,1.0
2731,0,20,1,31,2,3,3,3,0,23,12,11,186,0,1,1,0,0,0,1,1,0,0,0,1,0.75
2732,0,10,1,7,2,4,3,2,0,12,1,0,120,1,0,1,0,0,0,1,0,0,1,1,0,0.0
2733,0,11,3,7,2,3,4,1,0,15,5,8,144,0,1,0,1,0,0,1,0,1,0,1,0,0.2
2734,0,4,3,8,2,3,3,1,0,19,1,2,131,0,1,0,1,0,0,1,0,0,1,1,0,0.0
2736,0,15,1,24,2,3,5,7,1,17,1,2,154,0,1,0,1,0,0,1,0,1,0,1,0,1.0
2737,0,14,1,7,2,3,1,4,0,22,1,0,128,0,1,0,1,0,0,1,0,0,1,1,0,0.0
2738,0,20,1,7,3,3,4,1,0,18,5,4,220,1,0,1,0,0,1,0,1,0,0,1,0,0.0
2739,0,8,1,17,2,3,3,8,1,11,2,2,127,0,1,1,0,0,0,1,0,0,1,1,0,1.0
2740,0,0,1,7,3,3,3,1,0,12,1,2,134,0,1,0,1,0,0,1,0,0,1,0,1,1.0
2742,0,6,1,21,3,3,1,1,1,13,8,1,149,0,1,1,0,0,1,0,0,1,0,1,0,0.75
2743,0,5,1,35,2,4,4,2,0,13,4,1,128,0,1,0,1,0,1,0,0,0,1,0,1,0.0
2744,0,13,1,15,2,3,1,9,0,19,1,0,124,0,1,0,1,0,0,1,0,0,1,1,0,1.0
2745,0,10,3,7,3,4,4,1,0,14,2,2,123,0,1,1,0,0,0,1,0,0,1,1,0,1.0
2746,0,12,1,30,2,3,1,8,0,13,1,7,141,0,1,0,1,0,0,1,0,1,0,0,1,0.0
2747,0,11,1,16,3,5,3,4,0,12,3,11,232,0,1,1,0,0,1,0,1,0,0,1,0,0.0
2748,0,5,3,7,2,3,1,2,0,19,5,7,204,0,1,0,0,1,1,0,1,0,0,1,0,0.0
2749,0,10,1,16,2,1,1,2,1,25,3,8,237,0,1,0,1,0,1,0,1,0,0,1,0,1.6666666666666667
2750,0,0,3,14,2,3,3,1,1,22,1,4,149,0,1,0,0,0,1,0,0,1,0,1,0,0.0
2751,0,25,3,35,2,3,1,3,0,15,1,0,135,1,0,0,1,0,0,1,0,0,1,1,0,1.0
2752,0,17,1,15,2,3,1,7,1,12,1,2,124,0,1,1,0,0,0,1,0,0,1,0,1,1.0
2754,0,12,1,15,2,3,1,3,0,15,1,3,294,1,0,0,1,0,0,1,0,0,0,0,1,1.0
2756,0,9,3,9,3,4,1,1,0,19,3,4,176,0,1,1,0,0,1,0,1,0,0,1,0,0.0
2757,0,9,1,10,3,3,4,8,0,13,1,2,151,1,0,0,1,0,1,0,0,1,0,1,0,0.0
2758,0,29,1,7,2,3,3,2,0,21,1,9,163,1,0,0,1,0,0,1,0,1,0,1,0,0.0
2759,1,0,1,7,2,3,1,10,1,14,2,2,148,0,1,1,0,0,0,1,0,0,1,1,0,1.0
2764,0,9,3,21,2,5,1,2,0,24,11,11,154,1,0,0,0,1,0,1,0,1,0,1,0,0.45454545454545453
2765,0,14,3,9,2,4,4,3,0,11,1,4,189,0,1,0,1,0,0,1,0,1,0,1,0,1.0
2766,0,5,1,15,3,3,5,2,0,14,1,2,124,0,1,0,0,0,0,1,0,0,1,0,1,0.0
2769,1,13,3,7,3,3,3,8,0,12,1,1,167,1,0,0,1,0,0,1,0,1,0,1,0,1.0
2771,0,18,3,26,2,3,3,9,0,15,1,1,149,0,1,0,1,0,1,0,0,1,0,0,1,0.0
2773,0,8,1,24,3,3,3,2,1,14,1,2,157,1,0,0,1,0,0,1,0,1,0,1,0,0.0
2774,0,10,1,8,3,3,3,3,0,14,1,2,120,0,1,1,0,0,1,0,0,0,1,1,0,0.0
2775,0,8,1,7,2,5,1,2,0,12,1,1,130,0,1,0,1,0,1,0,0,0,1,1,0,1.0
2776,0,2,1,19,2,4,4,5,1,13,1,3,140,0,1,0,0,0,0,1,0,1,0,1,0,0.0
2778,1,13,3,34,2,4,5,5,1,13,2,0,209,0,1,0,0,1,0,1,1,0,0,1,0,1.0
2779,0,12,3,30,2,4,1,1,0,11,9,4,220,0,1,0,0,1,1,0,0,0,0,1,0,0.3333333333333333
2780,0,4,1,11,3,3,5,1,0,19,1,7,199,1,0,1,0,0,0,1,0,1,0,0,1,1.0
2781,0,0,3,11,2,4,3,1,0,18,1,0,130,0,1,0,0,0,1,0,0,0,1,0,1,1.0
2783,0,12,1,12,2,4,5,5,0,15,1,7,200,0,1,1,0,0,0,1,1,0,0,1,0,0.0
2784,0,0,1,10,2,1,4,2,1,20,1,3,161,0,1,0,1,0,0,1,0,1,0,1,0,0.0
2786,0,7,1,14,2,1,3,3,0,12,1,2,144,0,1,1,0,0,0,1,0,1,0,1,0,1.0
2787,1,5,3,7,4,4,2,10,1,12,2,6,185,0,1,0,1,0,1,0,0,1,0,0,1,1.0
2788,1,1,1,9,4,5,3,8,1,16,2,1,146,0,1,0,0,0,0,1,0,0,1,0,1,0.5
2789,1,1,1,31,3,5,3,7,1,15,2,4,145,0,1,0,1,0,0,1,0,0,1,0,1,0.5
2790,1,1,3,16,3,5,5,9,0,24,2,4,159,0,1,0,1,0,0,1,0,1,0,0,1,0.5
2791,1,1,1,13,3,4,5,4,0,12,2,4,155,0,1,1,0,0,0,1,0,0,1,0,1,1.0
2792,1,1,1,23,4,6,5,3,1,23,7,8,164,1,0,0,1,0,1,0,0,0,1,0,1,0.7142857142857143
2793,1,3,3,12,3,4,2,5,0,15,2,1,146,0,1,0,0,0,0,1,0,1,0,0,0,0.5
2794,1,1,1,7,4,4,2,4,1,17,3,1,148,0,1,1,0,0,0,1,0,0,1,0,0,1.0
2795,1,14,3,10,3,5,3,3,1,15,2,3,152,0,1,0,0,1,0,1,0,0,1,0,0,0.5
2796,1,1,1,32,3,6,3,3,0,13,2,2,148,0,1,0,1,0,0,1,0,0,1,0,1,1.0
2797,1,5,1,19,3,4,3,3,0,15,16,9,320,0,1,0,0,0,1,0,0,0,0,0,0,0.625
2798,1,12,1,7,4,5,3,11,1,14,2,1,179,0,1,0,1,0,0,1,1,0,0,0,1,0.5
2799,1,1,1,12,3,4,3,3,1,14,3,3,159,0,1,0,0,0,0,1,0,0,1,0,1,1.0
2800,1,1,1,16,4,5,3,2,1,18,2,1,159,0,1,1,0,0,0,1,0,0,1,0,0,0.5
2801,1,10,3,16,4,5,2,3,0,17,5,4,221,0,1,1,0,0,0,1,1,0,0,0,1,0.2
2802,1,1,2,13,4,4,5,6,1,23,2,3,146,0,1,0,0,0,0,1,0,0,1,1,0,1.0
2803,1,1,1,13,4,5,2,3,1,19,2,1,154,1,0,0,1,0,1,0,0,0,1,0,1,1.0
2804,1,1,3,12,3,5,3,3,1,12,2,4,182,0,1,0,0,1,0,1,0,1,0,0,1,1.0
2805,1,1,1,14,4,6,3,3,1,25,2,7,186,1,0,0,1,0,0,1,0,1,0,0,1,1.0
2806,1,20,1,21,4,4,4,11,1,19,5,4,175,0,1,0,1,0,1,0,0,0,1,0,0,0.4
2807,1,1,3,13,4,6,3,6,1,19,8,8,187,0,1,0,1,0,0,1,0,1,0,0,0,0.875
2808,1,21,1,30,4,4,2,3,0,13,16,4,228,0,1,1,0,0,1,0,1,0,0,0,0,0.75
2809,1,1,3,29,3,4,3,3,1,20,2,1,142,0,1,0,0,1,0,1,0,0,1,0,1,0.5
2810,1,1,3,27,4,6,3,5,1,12,3,3,171,0,1,0,1,0,1,0,0,1,0,0,0,0.6666666666666666
2811,1,15,1,15,3,6,2,4,0,16,2,4,232,1,0,0,1,0,0,1,1,0,0,0,1,0.5
2812,1,1,1,16,3,4,5,9,0,23,2,5,167,0,1,1,0,0,1,0,0,0,1,0,1,1.0
2813,0,9,3,7,4,4,4,3,0,14,2,7,198,0,1,0,0,1,0,1,1,0,0,0,0,1.0
2814,0,27,3,13,3,4,3,4,1,21,5,6,148,0,1,0,0,1,0,1,0,1,0,0,0,0.2
2815,0,6,3,15,3,4,2,3,0,15,4,4,215,1,0,0,0,1,1,0,1,0,0,0,1,0.75
2816,0,3,1,7,3,4,3,3,0,14,2,10,168,1,0,0,0,0,0,1,0,1,0,0,0,0.5
2817,0,1,1,14,3,5,3,4,0,18,2,1,186,0,1,1,0,0,0,1,0,1,0,0,0,1.0
2818,0,31,1,16,4,5,4,6,1,21,2,1,158,0,1,1,0,0,1,0,0,0,1,0,0,1.0
2819,0,14,3,11,4,5,2,9,0,12,3,12,234,0,1,0,0,1,0,1,1,0,0,0,0,1.0
2820,0,8,3,9,4,4,3,8,0,19,2,3,147,1,0,0,0,1,1,0,0,0,1,0,0,1.0
2821,0,1,1,26,4,4,2,3,0,25,3,3,148,0,1,1,0,0,0,1,0,0,1,0,0,0.3333333333333333
2822,0,1,1,16,3,4,4,8,0,19,3,3,145,1,0,1,0,0,0,1,0,0,1,1,0,0.3333333333333333
2823,0,2,1,28,3,4,2,3,0,12,2,3,152,0,1,1,0,0,0,1,0,0,1,0,0,0.5
2824,0,31,1,31,3,3,2,5,1,17,2,4,219,0,1,0,1,0,0,1,1,0,0,1,0,1.0
2825,0,1,1,10,4,5,3,3,1,16,2,2,151,1,0,1,0,0,0,1,0,0,1,1,0,0.5
2826,0,24,1,18,3,4,4,5,0,16,5,5,324,0,1,0,1,0,1,0,0,0,0,0,1,0.6
2827,0,15,1,21,3,4,3,6,0,13,2,9,150,0,1,0,1,0,0,1,0,0,1,1,0,1.0
2828,0,4,3,12,3,4,2,4,0,13,8,4,219,0,1,0,1,0,1,0,1,0,0,0,0,0.375
2829,0,12,3,7,3,5,2,6,0,23,2,4,212,0,1,0,1,0,1,0,0,1,0,0,1,1.0
2830,0,6,1,13,3,4,3,5,0,21,2,5,155,0,1,0,1,0,0,1,0,0,1,0,1,0.5
2831,0,1,1,24,3,4,4,2,1,17,2,2,156,0,1,0,0,0,0,1,0,0,1,0,0,1.0
2832,1,1,3,7,4,6,5,2,0,22,2,1,148,1,0,0,0,0,1,0,0,0,1,0,1,1.0
2833,0,10,1,10,2,4,4,6,0,13,8,3,146,1,0,1,0,0,0,1,0,0,1,0,1,0.625
2834,0,4,1,16,4,4,5,3,0,12,7,11,156,1,0,1,0,0,0,1,0,1,0,1,0,0.14285714285714285
2835,0,19,3,11,2,4,5,6,1,12,2,4,175,0,1,0,1,0,1,0,0,1,0,1,0,0.5
2836,0,30,1,15,4,4,5,6,1,19,3,3,168,0,1,0,1,0,1,0,0,0,1,1,0,0.6666666666666666
2837,0,7,1,9,3,4,2,2,0,15,2,3,150,0,1,0,1,0,0,1,0,0,1,0,1,0.5
2838,1,1,1,9,3,5,2,3,0,23,2,1,136,0,1,0,1,0,0,1,0,0,1,0,1,0.5
2839,0,20,3,7,4,4,5,3,0,26,16,4,230,0,1,0,0,1,1,0,1,0,0,1,0,0.3125
2840,0,12,1,16,4,4,2,3,0,13,3,2,148,0,1,0,1,0,1,0,0,0,1,0,1,0.6666666666666666
2841,0,5,1,19,4,4,2,10,1,24,2,3,164,0,1,1,0,0,1,0,0,0,1,0,0,1.0
2842,0,8,1,34,4,4,4,4,0,16,2,3,148,0,1,1,0,0,1,0,0,0,1,0,1,1.0
2843,1,5,3,27,4,4,4,3,1,23,2,3,156,0,1,0,0,1,1,0,0,0,1,0,1,0.5
2844,0,24,1,7,3,5,3,4,0,16,2,3,162,0,1,1,0,0,0,1,0,0,1,0,0,0.5
2845,0,27,1,20,3,3,5,3,0,12,2,4,170,0,1,1,0,0,1,0,0,1,0,1,0,1.0
2846,0,7,1,21,4,4,4,3,0,14,2,7,153,0,1,1,0,0,1,0,0,0,1,0,0,0.5
2847,0,14,1,11,3,4,3,3,0,15,10,10,315,0,1,1,0,0,1,0,0,0,0,0,0,0.1
2848,0,8,1,9,3,5,3,3,0,18,2,4,220,1,0,0,1,0,0,1,0,1,0,0,0,0.5
2849,0,25,1,10,4,4,4,5,0,19,2,1,262,0,1,1,0,0,1,0,0,0,0,0,1,0.5
2850,0,26,1,7,4,5,3,2,0,15,12,10,325,0,1,0,1,0,0,1,0,0,0,0,0,0.16666666666666666
2851,0,1,1,16,3,4,4,3,0,17,2,4,148,0,1,1,0,0,1,0,0,0,1,0,1,1.0
2852,1,1,1,30,3,5,3,5,1,14,2,2,184,0,1,0,1,0,0,1,0,1,0,0,0,1.0
2853,0,17,1,14,3,3,2,6,0,15,3,3,146,1,0,1,0,0,0,1,0,0,1,1,0,0.3333333333333333
2854,0,19,1,9,4,5,2,11,0,15,12,9,293,1,0,1,0,0,0,1,0,0,0,0,0,0.8333333333333334
2855,0,11,1,28,4,3,5,3,1,13,2,8,161,0,1,0,1,0,0,1,0,0,1,0,0,0.5
2856,0,9,1,9,3,4,4,7,0,12,2,3,169,1,0,1,0,0,1,0,0,1,0,0,1,1.0
2857,0,16,1,28,3,4,3,4,0,17,2,3,178,1,0,1,0,0,1,0,0,1,0,1,0,0.5
2858,0,12,1,9,3,4,3,11,0,15,2,1,191,0,1,0,1,0,0,1,0,1,0,0,0,0.5
2859,0,12,1,36,3,4,2,5,0,19,2,8,188,0,1,0,0,0,0,1,0,1,0,0,0,0.5
2860,0,1,1,7,3,5,5,7,0,20,3,1,168,1,0,0,0,0,0,1,0,1,0,0,0,0.3333333333333333
2861,0,23,1,25,4,4,2,3,1,16,2,8,193,1,0,0,1,0,0,1,0,1,0,1,0,0.5
2862,0,8,1,17,3,4,3,3,1,18,3,1,163,1,0,1,0,0,0,1,0,0,1,1,0,1.0
2863,0,14,1,26,3,4,2,10,1,16,4,8,152,0,1,1,0,0,0,1,0,1,0,0,0,0.5
2864,1,2,1,36,4,4,5,9,1,20,2,1,192,0,1,1,0,0,0,1,0,1,0,0,0,0.5
2865,1,1,3,34,3,4,2,3,0,23,2,10,201,0,1,0,0,1,1,0,1,0,0,0,0,1.0
2866,0,1,1,12,3,3,4,3,1,17,3,3,148,0,1,0,1,0,0,1,0,0,1,1,0,0.3333333333333333
2867,0,10,1,25,4,4,2,3,0,14,2,8,147,1,0,1,0,0,1,0,0,0,1,0,1,1.0
2868,0,14,1,16,4,5,2,11,0,15,2,3,174,1,0,0,1,0,0,1,0,1,0,0,0,1.0
2869,0,20,1,7,4,4,5,9,0,17,2,4,219,0,1,1,0,0,0,1,1,0,0,1,0,0.5
2870,1,1,3,11,3,6,2,3,0,12,10,4,229,0,1,1,0,0,0,1,1,0,0,0,0,0.8
2871,0,4,1,7,3,5,3,3,0,23,6,4,210,1,0,0,1,0,0,1,1,0,0,0,1,0.5
2872,0,1,3,27,3,4,3,3,0,15,2,4,225,1,0,0,1,0,1,0,0,1,0,0,1,1.0
2873,0,25,1,15,3,5,4,7,0,17,3,8,250,0,1,0,1,0,0,1,1,0,0,0,0,0.6666666666666666
2874,1,1,1,10,3,4,5,7,1,12,2,5,152,0,1,0,0,0,1,0,0,0,1,0,1,1.0
2875,0,15,3,13,4,4,2,5,1,19,2,1,261,0,1,0,1,0,1,0,1,0,0,0,1,0.5
2876,1,1,3,33,3,5,5,7,0,16,2,2,192,1,0,0,0,1,1,0,0,1,0,0,1,0.5
2877,1,1,1,7,3,4,3,2,0,15,2,6,146,0,1,0,0,0,0,1,0,0,1,0,1,0.5
2878,0,19,3,13,3,5,2,8,0,13,13,4,214,1,0,1,0,0,1,0,1,0,0,0,1,1.0
2879,0,28,3,10,3,4,5,4,0,15,2,6,184,0,1,0,0,1,1,0,0,1,0,0,0,1.0
2880,0,10,1,12,4,4,4,10,0,17,4,8,184,0,1,0,1,0,0,1,0,1,0,0,1,0.25
2881,0,7,1,11,3,5,4,8,0,22,2,2,151,0,1,1,0,0,1,0,0,0,1,0,0,0.5
2882,0,11,1,18,3,4,2,3,1,15,3,8,247,1,0,0,0,0,0,1,1,0,0,1,0,0.3333333333333333
2883,0,12,3,10,4,4,3,2,0,13,6,4,231,0,1,0,1,0,0,1,1,0,0,1,0,0.3333333333333333
2884,0,5,1,7,3,6,3,2,0,13,2,5,168,1,0,1,0,0,0,1,0,1,0,0,0,1.0
2885,0,31,1,10,4,5,2,5,0,18,2,1,147,0,1,0,1,0,0,1,0,0,1,0,0,0.5
2886,0,11,3,11,3,4,2,6,0,18,6,9,25,1,0,0,0,1,0,1,0,0,1,1,0,0.3333333333333333
2887,0,3,3,7,3,4,2,3,0,15,5,2,204,1,0,1,0,0,1,0,1,0,0,0,0,1.0
2888,0,9,3,7,4,4,3,3,0,15,2,4,213,1,0,0,0,1,1,0,1,0,0,0,1,1.0
2889,1,1,1,25,3,5,2,3,1,14,2,2,149,0,1,1,0,0,0,1,0,0,1,0,1,0.5
2890,0,26,1,9,3,5,2,9,0,16,3,3,157,0,1,0,1,0,1,0,0,0,1,0,1,0.3333333333333333
2891,0,31,2,13,3,4,3,10,0,18,3,3,148,0,1,1,0,0,0,1,0,0,1,0,0,1.0
2892,0,24,3,7,4,4,2,5,0,15,2,7,320,0,1,1,0,0,1,0,0,0,0,1,0,1.0
2893,1,1,1,21,3,4,2,7,1,14,2,5,149,0,1,1,0,0,0,1,0,0,1,0,0,0.5
2894,0,17,3,23,4,4,2,7,1,23,2,10,286,0,1,0,0,1,1,0,0,0,0,0,0,0.5
2895,1,1,1,9,3,4,5,9,0,21,2,8,152,0,1,0,1,0,1,0,0,0,1,0,0,1.0
2896,0,26,3,9,4,5,3,3,1,15,16,13,316,1,0,0,1,0,0,1,0,0,0,0,1,0.5
2897,0,6,3,11,3,4,4,4,0,12,2,3,164,0,1,0,1,0,1,0,0,0,1,0,0,1.0
2898,1,1,1,7,4,5,3,2,1,15,2,3,162,0,1,0,1,0,0,1,0,0,1,0,1,1.0
2899,0,13,1,7,4,4,3,9,0,15,2,3,147,0,1,1,0,0,1,0,0,0,1,1,0,0.5
2900,0,6,3,33,4,4,2,2,0,19,3,3,170,1,0,0,0,1,0,1,0,1,0,0,0,0.6666666666666666
2901,0,15,1,26,3,4,5,4,0,17,2,1,156,0,1,0,1,0,0,1,0,1,0,1,0,1.0
2902,0,14,1,31,4,4,2,3,0,18,5,8,158,0,1,0,0,0,0,1,0,1,0,1,0,0.6
2903,0,19,1,7,4,3,2,2,0,15,2,8,317,0,1,0,0,0,0,1,0,0,0,0,0,1.0
2904,0,5,1,10,4,4,3,11,0,13,3,3,262,1,0,1,0,0,0,1,1,0,0,1,0,0.3333333333333333
2905,0,7,1,12,4,5,2,3,0,14,2,3,154,0,1,0,1,0,1,0,0,0,1,0,0,0.5
2906,0,8,1,9,3,5,5,8,0,14,6,10,185,0,1,0,1,0,0,1,0,1,0,0,0,0.16666666666666666
2907,0,11,1,7,3,5,5,4,0,15,2,3,164,0,1,1,0,0,1,0,0,0,1,0,0,1.0
2908,0,19,1,14,4,3,3,6,0,18,2,3,189,1,0,0,1,0,0,1,0,1,0,0,0,0.5
2909,1,1,1,17,4,4,3,8,0,12,2,4,225,1,0,1,0,0,0,1,1,0,0,1,0,1.0
2910,0,13,1,9,4,4,3,2,0,26,3,9,234,1,0,0,0,0,1,0,1,0,0,0,1,3.6666666666666665
2911,0,3,1,22,3,4,2,3,0,20,2,6,148,0,1,0,1,0,0,1,0,0,1,0,1,0.5
2912,0,16,1,24,3,3,5,5,1,14,2,3,190,0,1,0,1,0,1,0,0,1,0,0,1,0.5
2913,0,3,3,27,3,4,2,4,0,15,2,3,194,0,1,0,0,1,0,1,0,1,0,1,0,1.0
2914,0,1,1,7,4,4,3,2,0,13,2,3,174,0,1,0,1,0,1,0,0,1,0,0,0,1.0
2915,0,16,1,9,3,5,5,2,1,12,8,9,151,0,1,1,0,0,1,0,0,0,1,1,0,0.625
2916,0,14,1,9,3,4,3,2,0,15,4,10,319,0,1,1,0,0,0,1,0,0,0,1,0,0.25
2917,0,25,1,7,4,4,2,3,0,12,2,1,152,0,1,0,1,0,0,1,0,0,1,0,0,1.0
2918,1,1,1,36,4,5,4,2,0,12,2,5,160,1,0,1,0,0,0,1,0,0,1,0,1,1.0
2919,0,6,1,14,4,3,4,3,0,21,2,4,153,1,0,0,1,0,0,1,0,0,1,0,0,0.5
2920,0,12,3,9,3,5,2,5,0,19,8,6,177,1,0,0,1,0,0,1,0,1,0,0,0,0.875
2921,0,6,1,9,3,5,5,6,0,14,2,5,147,0,1,0,0,0,0,1,0,1,0,0,1,0.5
2922,0,20,3,9,4,6,4,5,1,15,8,8,294,0,1,0,0,0,1,0,0,0,0,0,0,0.875
2923,1,1,1,9,4,4,3,4,0,12,2,1,160,0,1,0,1,0,0,1,0,0,1,0,1,1.0
2924,0,3,3,9,4,5,4,4,0,20,2,1,191,0,1,1,0,0,0,1,0,1,0,0,0,0.5
2925,0,5,1,30,4,5,2,2,0,22,8,9,181,0,1,1,0,0,0,1,0,1,0,0,0,0.25
2926,0,1,1,12,3,3,5,3,0,13,2,6,165,1,0,0,1,0,0,1,0,1,0,1,0,1.0
2927,0,19,1,27,4,4,2,2,1,15,3,11,260,0,1,1,0,0,0,1,0,0,0,0,0,0.3333333333333333
2928,0,10,1,13,3,4,2,2,0,12,11,12,157,0,1,0,1,0,0,1,0,0,1,0,0,0.45454545454545453
2929,0,29,1,7,3,4,5,2,1,15,5,14,315,0,1,1,0,0,0,1,0,0,0,0,1,1.0
2930,1,11,1,36,3,4,4,3,1,13,3,10,243,1,0,0,1,0,0,1,1,0,0,0,0,2.0
2931,0,2,1,16,4,4,2,3,0,24,2,5,146,0,1,1,0,0,0,1,0,0,1,0,0,1.0
2932,0,11,3,13,4,4,2,6,0,15,2,2,190,0,1,1,0,0,0,1,0,1,0,0,0,0.5
2933,0,1,1,10,4,5,3,3,0,18,2,1,157,0,1,1,0,0,0,1,0,0,1,0,1,1.0
2934,0,11,1,7,1,4,2,4,1,19,2,3,261,1,0,1,0,0,1,0,1,0,0,1,0,0.5
2935,0,3,1,29,4,3,4,9,0,19,3,3,245,0,1,0,1,0,1,0,1,0,0,1,0,2.0
2936,0,12,3,14,3,3,5,3,1,25,8,8,181,0,1,1,0,0,1,0,0,1,0,1,0,0.125
2937,0,1,1,7,3,4,4,3,0,21,2,5,189,1,0,0,1,0,1,0,0,1,0,1,0,0.5
2938,0,24,1,11,4,4,4,5,0,15,2,7,316,0,1,0,1,0,0,1,0,0,0,1,0,1.0
2939,0,27,1,10,3,4,3,5,1,15,2,4,301,0,1,1,0,0,0,1,0,0,0,0,0,0.5
2940,0,16,3,7,3,4,3,3,0,26,12,7,174,0,1,0,1,0,0,1,0,1,0,0,0,0.4166666666666667
2941,0,3,3,9,3,4,2,3,0,19,2,10,171,1,0,0,1,0,0,1,0,1,0,0,1,0.5
2942,0,29,1,27,3,4,2,5,1,20,2,9,179,0,1,0,0,0,0,1,0,1,0,0,0,1.0
2943,0,1,1,18,3,4,5,3,1,14,4,4,172,1,0,1,0,0,0,1,0,1,0,0,0,0.75
2944,0,11,1,7,3,4,2,3,0,13,6,8,146,0,1,0,1,0,1,0,0,0,1,0,1,0.3333333333333333
2945,1,8,1,31,3,4,3,5,1,23,2,1,157,1,0,0,1,0,0,1,0,0,1,1,0,0.5
2946,0,12,1,30,3,4,2,11,0,15,2,3,182,0,1,0,1,0,0,1,0,1,0,1,0,0.5
2947,1,1,1,23,3,4,4,4,1,14,2,3,149,0,1,1,0,0,0,1,0,0,1,1,0,1.0
2948,0,2,1,15,4,4,2,3,0,22,2,3,158,0,1,0,1,0,1,0,0,0,1,0,1,0.5
